geo,text,user
,RT @aitc_ankur: Uttar Pradesh sees Akhilesh Yadav come to welcome the leader in Bengal's fiery @MamataOfficial 💚✌💚✌ https://t.co/s1L02NbHt7,CommandoSpidey
,"UP Chunav: Yogi Adityanath, Akhilesh Yadav, Priyanka Gandhi… whose ‘scooty’ will reach Lucknow first https://t.co/lDohwI46S9",WorldOpinionInd
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",MysoreVadhiraj
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",RawatR33260979
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Nikunj56776115
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",sen_sindh
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Concern_Ind
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",katranaresh
,RT @AnkitIndiaReal: Mayawati has fielded maximum 44 muslims candidates in Western UP against 34 from SP+RLD and 34 from Congress. On 28 sea…,R_Khasa
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",rajakumarsubu
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",RohanRangdal4
,"RT @ajitbhinder: Gandhi Dynasty and Akhilesh Yadav Dynasties promise freebies to voters.
Question: 
1. How many believe that these families…",abgupta1508
,"RT @timesofindia: UP elections: Karhal ready to bet on Samajwadi Party chief Akhilesh Yadav? 

Read: https://t.co/SMjo6PEcQT

#ElectionsWit…",UmeshCh08458215
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",ShivKum22946204
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",darsshanudaani
,"RT @MaddulaYadav: #सपा_का_संकल्प

If you are with #Akhilesh_Yadav

Let's do this

#UPElection2022 https://t.co/9NfNpBqVhi",swamulu1990
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",vkannure
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",vinirish
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",HaryanviStewie
,"RT @ajitbhinder: Gandhi Dynasty and Akhilesh Yadav Dynasties promise freebies to voters.
Question: 
1. How many believe that these families…",Simran30_mki
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",SR64734830
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Shruti_SSR
,RT @TeesriJungNews: #Akhilesh Yadav welcomed #Mamta Banerjee https://t.co/esdQaZ5JUK via @YouTube,u7YNuk0qF1jFTJa
,"RT @timesofindia: UP elections: Karhal ready to bet on Samajwadi Party chief Akhilesh Yadav? 

Read: https://t.co/SMjo6PEcQT

#ElectionsWit…",SimranS08733988
,RT @AnkitIndiaReal: Mayawati has fielded maximum 44 muslims candidates in Western UP against 34 from SP+RLD and 34 from Congress. On 28 sea…,Rana33346046
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Venkprasaj
,"RT @timesofindia: UP elections: Karhal ready to bet on Samajwadi Party chief Akhilesh Yadav? 

Read: https://t.co/SMjo6PEcQT

#ElectionsWit…",RongmeiNaga
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",ayyarkartik
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",ssunder1985
,"@GauravPandhi Post the decimation of the Communists in India their entire JNU genre have infiltrated the Congress and destroyed it. The discourse from Akhilesh Yadav, Kejriwal, Sharad Pawar and even Mamata is totally different and Modi is cleverly exploiting this.",sidharthone
,"RT @timesofindia: UP elections: Karhal ready to bet on Samajwadi Party chief Akhilesh Yadav? 

Read: https://t.co/SMjo6PEcQT

#ElectionsWit…",yadav24naveen
,"RT @ajitbhinder: Gandhi Dynasty and Akhilesh Yadav Dynasties promise freebies to voters.
Question: 
1. How many believe that these families…",Mahna5G
,RT @NewsArenaIndia: Akhilesh Yadav cancels his Rampur tour due to bad weather.,angadi_ashok
,"RT @ajitbhinder: Gandhi Dynasty and Akhilesh Yadav Dynasties promise freebies to voters.
Question: 
1. How many believe that these families…",armybratspeaks
,"UP elections: Karhal ready to bet on Samajwadi Party chief Akhilesh Yadav? 

Read: https://t.co/SMjo6PEcQT

#ElectionsWithTimes #AssemblyElections2022 #UPElections2022 https://t.co/80rDXz5Ep5",timesofindia
,"RT @ajitbhinder: Gandhi Dynasty and Akhilesh Yadav Dynasties promise freebies to voters.
Question: 
1. How many believe that these families…",imanish111
