geo,text,user
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",Abhishe56866438
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,kishor_joshi11
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",brobbeer
,RT @ExSecular: Mulayam Singh yadav’s brother in law Pramod gupta says Akhilesh yadav has locked up his dad in his house .. UP police should…,vj_budhiraja
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,pradeep_unny
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,Argumenttv_Ind
,"RT @ExSecular: Only mulayam Singh yadav , Akhilesh and Dimple bhabhi are left in SP .. whole extended family has joined BJP 😁",GautamDev373
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Meeferns
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Raka_Noodle
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,Abhishe56866438
,"RT @jankibaat1: 'Akhilesh Yadav has admitted that there's no Samajwad in SP, there's only Pariwarvaad' - Uttar Pradesh Cabinet Minister &amp; S…",drprakashkpoman
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",RohitHanda04
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",sandeepts2
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",vijay41449570
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,Shubham61749445
