geo,text,user
,"RT @aajtak: ""वो सरकारी machinery का दुरूपयोग कर रहे हैं। अगर उन्होंने 5 साल बहुत अच्छे काम किये तो पूरी फ़ौज क्यों उतारनी पड़ी nomination…",PankajS76539941
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",Anuj17416254
,अतंकवादी सचिन हिन्दू और उसके साथी के योगी आदित्यनाथ से संबंध स्पष्ट रूप से ये बताते है असद उद्दीन साहब पर हमला राजनीति के तहत करवाया गया है!!,im_shakeelkhan1
,"RT @TanyaYadav128: योगी आदित्यनाथ कह रहे हैं कि बिना भेदभाव के हर एक व्यक्ति की आस्था का सम्मान हुआ है।

आपको क्या लगता है?",RohanKu46307823
,"RT @AmanChopra_: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है। 

#YogiToN…",SAKETNARAYANS
,"RT @TanyaYadav128: योगी आदित्यनाथ कह रहे हैं कि बिना भेदभाव के हर एक व्यक्ति की आस्था का सम्मान हुआ है।

आपको क्या लगता है?",Rohitku50326211
,"RT @pramod902782766: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",RajVerm79342938
,"RT @TanyaYadav128: योगी आदित्यनाथ कह रहे हैं कि बिना भेदभाव के हर एक व्यक्ति की आस्था का सम्मान हुआ है।

आपको क्या लगता है?",sokeenkhan219
,"RT @PRIYANK39157238: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",SHAKA0002
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",Mohamma44476855
,RT @RaghawaNand: जो लोग मोदी योगी के बहकावे मे आ कर   @BJP4India को वोट देते है और नौकरी रोजगार  @yadavakhilesh से मांगते हैं। और लाठी योगी…,YadavManch
,"RT @BIPINMAURYA9454: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpra…",Bhupend58467527
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",MohanPathak87
,"RT @PrashantTandy: अस्सी-बीस, कब्रिस्तान, गर्मी निकाल दूंगा, शिमला बना दूंगा - योगी आदित्यनाथ इस तरह की भाषा का रोज़ इस्तेमाल कर रहे हैं जो…",MohdNih43630777
,"RT @AmanChopra_: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है। 

#YogiToN…",amit2006pbs
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",JavedAk84172042
,RT @IndiaNews_itv: गोरखनाथ मंदिर विविधता में भारत की एकता का प्रतीक है......मंदिर चारों ओर मुस्लिम समुदाय से घिरा हुआ है जो योगी आदित्यनाथ…,Rachnabansal1
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",ambitiousmayank
,"RT @aapkaapnagaurav: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है।",Mukesh__Patel
,"RT @Jitendr15911210: #6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र…",Priyank62552252
,"RT @TanyaYadav128: योगी आदित्यनाथ कह रहे हैं कि बिना भेदभाव के हर एक व्यक्ति की आस्था का सम्मान हुआ है।

आपको क्या लगता है?",Rishiyadavms
,"RT @PrashantTandy: अस्सी-बीस, कब्रिस्तान, गर्मी निकाल दूंगा, शिमला बना दूंगा - योगी आदित्यनाथ इस तरह की भाषा का रोज़ इस्तेमाल कर रहे हैं जो…",vikii62211
,RT @realrekha_: मैं उत्तर प्रदेश के मुख्यमंत्री  योगी आदित्यनाथ जी के साथ हू और आप??,VinodBakhetia
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",Abhishek020001
,RT @akpandeyshivank: लखपति से करोड़पति हो गए सीएम योगी आदित्यनाथ ! @inextlive @inextgorakhpur @umangmisra @shrivastavshyam @Shishir26111986…,AmitKas13819952
,"RT @epanchjanya: ""मुसलमानों से मेरा वही रिश्ता है, जो उनका मुझसे है।""

: योगी आदित्यनाथ",PuneetBaghel6
,"RT @AmanChopra_: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है। 

#YogiToN…",gajendercho
,"RT @Rajkuma53956288: #6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र…",Kuldeep75108164
,"""मुसलमानों से मेरा वही रिश्ता है, जो उनका मुझसे है।""
                          योगी आदित्यनाथ",mohanshrestha77
,सिख समुदाय के बीच पहुंचे सीएम योगी आदित्यनाथ https://t.co/mzV4ex9m1B,jantaserishta
,"#आज़म_खान और #ओवैसी अपने समाज की बात करे तो ठीक है
पर #योगी_आदित्यनाथ अपने समाज की बात कर ले
तो #सेकुलरिज्म के तार टूटने लगते हैं",rahulbaranwal61
,"RT @RLTripathi22: आख़िर योगी आदित्यनाथ को अखिलेश
ने पीछे कर दिया है!😎😏🤬
योगी की आय है 13,20,653 रुपए जबकि अखिलेश ने करहल के नामांकन में कोई…",ajoybahadursbi
,"RT @ShrishMaurya: माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradha…",Vaishna13567552
,"RT @LaljiDesaiG: योगी आदित्यनाथ के पास डेढ़ करोड़ की संपत्ति,1 लाख रुपये की रिवाल्वर भी। 

रिवाल्वर की जरुरत एक अपराधी को होती है एक योगी…",Sivkumar_Singh
,"#6800_शिक्षकों_को_नियुक्ति_दो
माननीय मुख्यमंत्री योगी आदित्यनाथ महाराज जी आप से निवेदन है 6800 शिक्षक को नियुक्ति पत्र भी दो
@BJP4India 
@SarvendraEdu 
@myogiadityanath 
@AnupriyaSPatel @CMOfficeUP @yadavakhilesh",Kuldeep75108164
,RT @pankajjha_: यूपी के सीएम योगी आदित्यनाथ के पास एक मोबाइल फ़ोन भी है जिसका ज़िक्र उन्होंने आज नामांकन के समय दिए गए अपने हलफ़नामे में भी…,PavanCh25070691
,RT @pankajjha_: यूपी के सीएम योगी आदित्यनाथ के पास एक मोबाइल फ़ोन भी है जिसका ज़िक्र उन्होंने आज नामांकन के समय दिए गए अपने हलफ़नामे में भी…,furkanc32578949
,"माननीय मुख्यमंत्री योगी आदित्यनाथ जी आपसे निवेदन है 
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatantrabjp @kpmaurya1 @drdwivedisatish @rajnathsingh @rajendradev6  @DrLokeshKumarP1 @JPNadda @Aamitabh2 @AmitShah @spsinghbaghelpr @basicshiksha_up  स https://t.co/uz3nA02swX",ShrishMaurya
,"RT @AmanChopra_: सवाल - योगी जी का मुसलमानों से क्या रिश्ता है ? 

योगी आदित्यनाथ -  मेरा उनसे वही रिश्ता है जो उनका मेरे से है। 

#YogiToN…",shubhamrai3
,"RT @PRIYANK39157238: माननीय मुख्यमंत्री योगी आदित्यनाथ जी
#6800_शिक्षकों_को_नियुक्ति_दो
@myogiadityanath @myogioffice @dpradhanbjp @swatant…",SHAKA0002
,"RT @MrityunjayUP: “मेरा रिश्ता मुसलमानों से वही है जो उनका रिश्ता मेरे साथ है।”

योगी आदित्यनाथ जी का बेबाक़ रूप। 🙏🏽 https://t.co/ZrGSnS62dt",ajatshatrru
