geo,text,user
,RT @HardeepSPuri: जनता के प्रति पूर्णतः समर्पित उत्तर प्रदेश मुख्यमंत्री श्री योगी आदित्यनाथ जी का अति साधारण पैतृक निवास - दूसरी ओर ग़री…,rohit5576
,RT @rajudasayodhay: मेरे अलावा और कितने लोग चाहते हैं कि योगी आदित्यनाथ जी महाराज उत्तर प्रदेश के मुख्यमंत्री पुनः बने ???,RatnooDeewan
,"RT @shantanug_: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और योगी आदित्यनाथ का उदय हुआ 

पहचानि…",Krishna46997187
,@izeenatrana @myogiadityanath योगी आदित्यनाथ जी के शासनकाल में खबरों की सुर्खियां कुछ ऐसी रहती हैं।… https://t.co/cXT9qo1H3r,DixitVedant
,RT @UPTakOfficial: #UPElections2022 में आज़ाद समाज पार्टी के चीफ चंद्रशेखर आज़ाद ने सीएम योगी आदित्यनाथ के खिलाफ उन्हीं के गढ़ गोरखपुर से…,VikashK17468928
,"RT @RS_Mishr: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गारं…",Avadhi_deepak
,"RT @raomohan12: माननीय मुख्यमंत्री योगी आदित्यनाथ जी  के नेतृत्व वाली दमदार भाजपा सरकार ने प्रदेश के कुख्यात अपराधियों से ₹1,866 करोड़ से अ…",ashok02rathore
,"RT @IPSinghSp: बाहरी भगाओ उत्तर प्रदेश बचाओ।

यूपी का विभाजन होने के बाद ठा0 योगी आदित्यनाथ उर्फ अजय सिंह विष्ट जो उत्तराखंडी हैं उन्हें यू…",Amitkum80973550
,"RT @Sadhvi_prachi: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",AdityaS95880326
,"RT @The_Mooknayak: UP Survey : 10 मार्च को इनमें से कौन सबसे ज्यादा प्रभावित करने वाले हैं? कमेंट कर बताएं👇

1. बहन मायावती 
2. अखिलेश यादव…",sanjayc36291478
,"RT @rajeshk9835455: भैसा खाकर हमारे आदमी औरतों पर चढ़ जाते हैं गर्मी निकलते हैं, हम सारी खातून हिंदू लडको से शादी कर हिंदू धर्म अपनाएगी ,…",Gharelu_Ladki
,RT @AmbedkariteSays: भीम आर्मी चीफ चन्द्रशेखर आजाद ने सीधे उप्र०के मुख्यमंत्री योगी आदित्यनाथ के गढ़ गोरखपुर सदर-३३२ से चुनाव लड़ने का फैस…,Rkdhulia
,"RT @Sadhvi_prachi: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की…",BalramChauhan00
,"RT @RamanDhaka: गोरखपुर सीट 1989 से भाजपा के कब्जे में है, वहां से योगी आदित्यनाथ का चुनाव लड़ना मास्टरस्ट्रोक है लेकिन 2007 से सपा के क…",BAAP_g1
,RT @rajudasayodhay: मेरे अलावा और कितने लोग चाहते हैं कि योगी आदित्यनाथ जी महाराज उत्तर प्रदेश के मुख्यमंत्री पुनः बने ???,Krishna46997187
,"RT @nsui: भाजपा ने उत्तर प्रदेश के युवाओं का भविष्य बर्बाद कर दिया है। योगी आदित्यनाथ सरकार न रोज़गार दे पा रही है, न ही परीक्षा करवा पा र…",Ritikbaby20
,"RT @IPSinghSp: बाहरी भगाओ उत्तर प्रदेश बचाओ।

यूपी का विभाजन होने के बाद ठा0 योगी आदित्यनाथ उर्फ अजय सिंह विष्ट जो उत्तराखंडी हैं उन्हें यू…",MulayamS_Yadav
,"RT @JethmalsinghBh1: लिख के ले लो 
आयेंगे तो अखिलेश यादव ही
योगी आदित्यनाथ जी के शपथ ग्रहण में
#योगी_जी_है_तो_यूपी_सुरक्षित_हैं 
#बीजेपी 
@…",BhagavaSera
,"RT @krunalp531: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गा…",chandra94467833
,"RT @krunalp531: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गा…",Akhileshrajput0
,"RT @DrAvadheshBJP: 2022 के चुनाव का रिपोर्ट कार्ड
सीएम फिर से बनेंगे योगी आदित्यनाथ https://t.co/TzT1pSNPcK",razzjrajguru
,"RT @krunalp531: योगी आदित्यनाथ जी केवल उत्तर-प्रदेश के मुख्यमंत्री प्रत्याशी नहीं हैं,
योगी आदित्यनाथ जी, भारत के हिन्दुओं के सुरक्षा की गा…",manisbhgwadhari
,RT @Aamitabh2: सपा गोरखपुर सदर सीट पर मुख्यमंत्री योगी आदित्यनाथ के खिलाफ दिवंगत भाजपा नेता उपेंद्र शुक्ला की पत्नी सुभावती शुक्ला को मैदान…,LaluPra75260868
,"@myogiadityanath @PMOIndia
@narendramodi @BJP4UP
माननीय योगी आदित्यनाथ जी से मैं गुजारिश करता हूं कि जो पिछली बार क… https://t.co/HOoSyJdV33",SuneelK1000
,RT @Aamitabh2: सपा गोरखपुर सदर सीट पर मुख्यमंत्री योगी आदित्यनाथ के खिलाफ दिवंगत भाजपा नेता उपेंद्र शुक्ला की पत्नी सुभावती शुक्ला को मैदान…,Amitkum80973550
,"RT @IPSinghSp: बाहरी भगाओ उत्तर प्रदेश बचाओ।

यूपी का विभाजन होने के बाद ठा0 योगी आदित्यनाथ उर्फ अजय सिंह विष्ट जो उत्तराखंडी हैं उन्हें यू…",AnkitYa92762868
,"RT @Krishna__Bhakt_: 'बटला हाउस में हमारे बच्चों को आतंकी कहकर मारा, उन्हें शहीद का दर्जा मिलना चाहिए था, सोनिया ने भी बहाए थे आंसू।'
कां…",Chahat__14
,"RT @MODIfiedAbhinav: #हर_घर_कमल ✌️🙏🚩
हमारे यशस्वी प्रधानसेवक आदरणीय श्री #NarendraModi जी के मार्गदर्शन और कर्मयोगी मुख्यमंत्री आदरणीय योगी…",ajoybahadursbi
,"RT @MkliveIND: मुझे विश्वास है कि सारा सनातन धर्म एक होके योगी आदित्यनाथ जी को दुबारा मुख्यमंत्री जरूर बनाएंगे..??

YES              YES…",Dikshasanatani
,योगी आदित्यनाथ बिल्कुल सही कहा आपने सर मुख्यमंत्री जरूर बनेंगे https://t.co/0lmZmEEafk,Nitin95Bhardwaj
,RT @Krishna__Bhakt_: अगर योगी आदित्यनाथ सरकार दूसरी बार सत्ता में लौटती है तो एआईएमआईएम प्रमुख असदुद्दीन ओवैसी 'जनेउ' को कंधे पर पहनकर भगवा…,Chahat__14
,"RT @IPSinghSp: बाहरी भगाओ उत्तर प्रदेश बचाओ।

यूपी का विभाजन होने के बाद ठा0 योगी आदित्यनाथ उर्फ अजय सिंह विष्ट जो उत्तराखंडी हैं उन्हें यू…",yadav1prashant1
,RT @Aamitabh2: सपा गोरखपुर सदर सीट पर मुख्यमंत्री योगी आदित्यनाथ के खिलाफ दिवंगत भाजपा नेता उपेंद्र शुक्ला की पत्नी सुभावती शुक्ला को मैदान…,Drx__santosh
,"RT @News18UP: CM योगी आदित्यनाथ के राजनीतिक उत्तराधिकारी उपेंद्र शुक्ला ने थामा सपा का दामन.
https://t.co/qqHSJE9PaA",Nmahendrasingh
,"RT @nsui: भाजपा ने उत्तर प्रदेश के युवाओं का भविष्य बर्बाद कर दिया है। योगी आदित्यनाथ सरकार न रोज़गार दे पा रही है, न ही परीक्षा करवा पा र…",Adeeb410
,"RT @Rahulvaish447: #Postponduptet
यूपी टेट आखिर माननीय योगी आदित्यनाथ जी क्यो कैंसल नही कर रहे है क्या 21 लाख, बच्चों की आपको कोई परवाह नही…",Praveen24715105
,RT @viratnehu: @suryapsingh_IAS योगी आदित्यनाथ जी जब 12 हजार के लिए परीक्षा स्थगित तो 21 लाख बच्चों के साथ अन्याय क्यों। क्या हम लोगों की…,MrigrajSingh3
,RT @UPTakOfficial: #UPElections2022 में आज़ाद समाज पार्टी के चीफ चंद्रशेखर आज़ाद ने सीएम योगी आदित्यनाथ के खिलाफ उन्हीं के गढ़ गोरखपुर से…,AatmaramVerma1
,"RT @shantanug_: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और योगी आदित्यनाथ का उदय हुआ 

पहचानि…",RaviPra41824009
,"RT @IPSinghSp: बाहरी भगाओ उत्तर प्रदेश बचाओ।

यूपी का विभाजन होने के बाद ठा0 योगी आदित्यनाथ उर्फ अजय सिंह विष्ट जो उत्तराखंडी हैं उन्हें यू…",NamanSp
,"RT @Krishna__Bhakt_: 'बटला हाउस में हमारे बच्चों को आतंकी कहकर मारा, उन्हें शहीद का दर्जा मिलना चाहिए था, सोनिया ने भी बहाए थे आंसू।'
कां…",pandey_sanjay_
,RT @Aamitabh2: सपा गोरखपुर सदर सीट पर मुख्यमंत्री योगी आदित्यनाथ के खिलाफ दिवंगत भाजपा नेता उपेंद्र शुक्ला की पत्नी सुभावती शुक्ला को मैदान…,NandKis95324352
,"RT @shantanug_: 1994 में 22 वर्ष के इस दृण संकल्प वाले युवा अजय सिंह बिष्ट ने नाथ पंथ में सन्यास लिया और योगी आदित्यनाथ का उदय हुआ 

पहचानि…",BhagwatsInght10
,"RT @Rahulvaish447: #Postponduptet
यूपी टेट आखिर माननीय योगी आदित्यनाथ जी क्यो कैंसल नही कर रहे है क्या 21 लाख, बच्चों की आपको कोई परवाह नही…",AmitCha68572764
,RT @rajudasayodhay: मेरे अलावा और कितने लोग चाहते हैं कि योगी आदित्यनाथ जी महाराज उत्तर प्रदेश के मुख्यमंत्री पुनः बने ???,GSThaku22466465
