geo,text,user
,"RT @irohitr: 'बाइस में बाइसिकल' का दावा और पहली बार विधानसभा चुनाव लड़ने के लिए अखिलेश यादव ने मैनपुरी की करहल सीट को चुना है, जिसे SP की स…",GauravB98121225
,"RT @ChudasmaAnshu: @aparnabisht7 मुलायम सिंह यादव का दुखी चेहरा बयान कर रहा है कि बेटा अखिलेश यादव उनकी जरा भी नही सुनता। 

#दंगा_प्रेमी_सपा",Kiran_Gujju1
,RT @Rathore71143596: अखिलेश के हितेषी बनने वाले #स्वामी_प्रसाद_ मौर्य को याद दिला दू ये वही अखिलेश यादव है जिन्होंने डिप्टी सीएम केशव प्रसा…,rohitdubey1303
,RT @nsvermamla: हम आभारी है अपनी पार्टी और पार्टी के राष्ट्रीय अध्यक्ष मा. अखिलेश यादव जी भावी मुख्यमंत्री उत्तर प्रदेश के कि कर्मचारियों…,RiditRao
,"RT @pawanpandeysp: समाजवादी पार्टी जिन्दाबाद,
श्री अखिलेश यादव जिन्दाबाद
@yadavakhilesh @samajwadiparty @MediaCellSP @aashishsy @brajeshliv…",Ashuyad54237924
,RT @idineshdesai: अखिलेश यादव जो परिवार का नहीं हुआ वो प्रदेश का क्या होगा,SudhirG83828750
,"RT @sushilmishra01: 2012 से 2017 तक उत्तर प्रदेश में अखिलेश यादव की सरकार थी
फिर इन्होंने उत्तर प्रदेश सरकारी कर्मचारियों की पेंशन 2004 की…",sushilmishra01
,"RT @kpmaurya1: श्री अखिलेश यादव जी इतना घबरा गए हैं  
लग रहा है 10 मार्च 2022 को सपा की होने वाली पराजय की खबर पा गए हैं !
#जय_भाजपा_तय_भाज…",mahadevbhaktbjp
,RT @IamAjaySehrawat: मुलायम सिंह यादव का दुखी चेहरा बयान कर रहा है कि बेटा अखिलेश यादव उनकी जरा भी नही सुनता। https://t.co/sp5m5f7vhY,ashishsaini_550
,"RT @kpmaurya1: श्री अखिलेश यादव जी इतना घबरा गए हैं  
लग रहा है 10 मार्च 2022 को सपा की होने वाली पराजय की खबर पा गए हैं !
#जय_भाजपा_तय_भाज…",AnilSha36353734
,@PramilaVaishna9 2-अखिलेश यादव,ramratanyadav11
,"RT @BHAGWA_SHER01: बेटे को बाप पे भरोसा नहीं
चाचा को भतीजे पे भरोसा नहीं
समधी को समधी पे भी भरोसा नहीं 
और अब बहू को ससुराल पे भरोसा नहीं…",imsingh39988980
,"RT @AshokShrivasta6: अखिलेश यादव जी को भी अब से नरेन्द्र मोदी के भक्तों में गिना जाना चाहिए।
जिस इमरान मसूद ने मोदी जी को मारने की धमकी दी…",sundersamu
,RT @IamAjaySehrawat: मुलायम सिंह यादव का दुखी चेहरा बयान कर रहा है कि बेटा अखिलेश यादव उनकी जरा भी नही सुनता। https://t.co/sp5m5f7vhY,pt_kldphyv
,RT @INeetuDabas: आरएलडी और अखिलेश यादव ने फिर से मुगलिया सल्तनत की याद दिला दी। #दंगा_प्रेमी_सपा https://t.co/u5iAP6MdKw,eknamsatya
,RT @yanilyadav: @puneetsinghlive @RubikaLiyaquat सरकार नहीं है लेकिन हजारों की तादाद में लोग चिट्ठी लेकर रोज अखिलेश यादव से मिलने आते हैं।…,Syd66415917
,"सपा सरकार के 5 साल के कार्यकाल को याद किया जाए तो सीधे तौर पर अखिलेश यादव हर जगह फेल साबित हुए। कानून व्यवस्था, सां… https://t.co/Znijy1Ymbb",AbhishektiBJP
,"RT @pawanpandeysp: समाजवादी पार्टी जिन्दाबाद,
श्री अखिलेश यादव जिन्दाबाद
@yadavakhilesh @samajwadiparty @MediaCellSP @aashishsy @brajeshliv…",AshishY73349891
,@rpsmlagauriganj @samajwadiparty @yadavakhilesh अखिलेश यादव धामपुर विधान सभा के प्रत्याशी का बदलाव करो ठाकुर मूलचंद… https://t.co/yge88FVo0c,VaibhavPratapY1
,RT @idineshdesai: अखिलेश यादव जो परिवार का नहीं हुआ वो प्रदेश का क्या होगा,ashu4u1989
