geo,text,user
,RT @imabhishekMish: @yadavakhilesh @samajwadiparty @MediaCellSP एंबुलेंस कर्मचारियों का मुद्दा समाजवादी पार्टी राष्ट्रीय अध्यक्ष अखिलेश याद…,Brijesh27100282
,"RT @AshishK_D: अखिलेश यादव के 'बड़े' के जवाब में BJP अपने यहां खली को लेकर आ गयी है... 😂😂

#मतलबकुछभी #KhaliJoinsBJP https://t.co/RNkma6QTlq",n_j0515
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,022BJP
,"RT @RahulDh86834185: अखिलेश यादव के लाल टोपी वाले गुंडे....

एक राह चलती महिला के साथ सपा नेता की बदसलूकी का आलम. https://t.co/tqjJiTRjli",kamalbjpnic
,"RT @bstvlive: Lucknow

➡सपा अध्यक्ष अखिलेश यादव का ट्वीट

➡चुनाव आयोग से अखिलेश यादव की अपील

➡जहां EVM खराब,जहां धीमा मतदान- अखिलेश

➡जो आ…",Rakesh17729924
,RT @samajwadiparty: मा0 राष्ट्रीय अध्यक्ष सपा श्री अखिलेश यादव जी एवं मा0 राष्ट्रीय अध्यक्ष आरएलडी श्री जयंत चौधरी जी की बिजनौर में संयुक्त…,rakeshk58285613
,"RT @samajwadiHR: आज @samajwadiparty के राष्ट्रीय अध्यक्ष अखिलेश यादव जी ने 'वचन पत्र' जारी किया
किसान,नौजवान,मजदूर,व्यपारी,बुजुर्ग और महिला…",AjayPra22755704
,"भाईचारा  जिंदाबाद 
नल, साईकिल, एक हैं
जयंत चौधरी, अखिलेश यादव एक हैं  
राष्ट्रीय लोकदल-समाजवादी पार्टी का गठबंधन
उत्तर प्रदेश में लाएगा परिवर्तन!
डा.नीरज चौधरी
22-विधानसभा बिजनौर (RLD+SP) गठबंधन प्रत्याशी
#vidhansabha22 #bijnor #bidhansabhabijnor #RLD #SP #bijnorgathbandhan https://t.co/4RhgA15sOn",drneerajrld
,"RT @AshishK_D: अखिलेश यादव के 'बड़े' के जवाब में BJP अपने यहां खली को लेकर आ गयी है... 😂😂

#मतलबकुछभी #KhaliJoinsBJP https://t.co/RNkma6QTlq",N_KASAUDHAN
,"RT @samajwadiparty: भाजपा सरकार ने उत्तर प्रदेश में एक भी बिजली का कारखाना नहीं लगाया: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी, बिजनौर…",iftekharkhan62
,"बधाई हो उत्तर प्रदेश!
आज की वोटिंग से अखिलेश यादव और जयंत चौधरी गदगद हुए! ईवीएम खराब होने पर किसानों और युवाओं से की अपील : डबल इंजन सरकार के खिलाफ गुस्सा ईवीएम पर न निकालकर प्यार से वोट कर खदेड़ा होबे का हिस्सा बनें! https://t.co/DGyF2rY7ZS",YadavSubhashUP
,RT @AHindinews: आज सुबह से बहुत जगहों से सूचना मिल रही थी कि EVM खराब है। EVM पर कई घंटे वोट नहीं डाल पाए। चुनाव आयोग को तैयारी करनी चाहिए…,KUMAR95753790
