geo,text,user
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Soumya51747008
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",UtkrashtHindu
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",ekanshshukla321
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",nitin6683
,"RT @MeghBulletin: Bhim Army Chief, Chandrashekhar Ravana will contest from Gorakhpur sadar seat against CM Yogi Adityanath",Prashan22024195
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",rtweet_truth
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Neetuga49817489
,RT @news18dotcom: The Ghaziabad assembly constituency is seeing an interesting contest unfolding  between a minister in the Yogi Adityanath…,AmanKayamHai_
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",rajeshs08516288
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Bharat_78
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",4ashish2012
,"@myogiadityanath @BJP4India @drdwivedisatish @PMOIndia 
Respectable CM Mr. yogi Adityanath Ji.We request that pleas… https://t.co/WWDE46TrLu",Srishtisingh678
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",vhisky
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Yoyo12045
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",truelyshinydark
,"#UttarPradeshElections2022 |  #AkhileshYadav has chosen to contest from Karhal, a seat dominated by SP and earlier… https://t.co/0zm8yQprbY",TheQuint
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",ashishkapadia01
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",shivaaybhakt
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",vikram87326735
,"RT @thetribunechd: #UttarPradeshElections2022 
#ChandrashekharAzad 'Ravan' to contest against @myogiadityanath from #Gorakhpur https://t.co…",jsgyani
,"RT @kamaalrkhan: Chandrashekar Azaad has become famous today, when he declared himself a candidate opposite CM Yogi Adityanath. I believe,…",mesyedsalu
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",KRavi8
,"RT @MeghBulletin: Bhim Army Chief, Chandrashekhar Ravana will contest from Gorakhpur sadar seat against CM Yogi Adityanath",ashishsingh0612
,"RT @MeghBulletin: Bhim Army Chief, Chandrashekhar Ravana will contest from Gorakhpur sadar seat against CM Yogi Adityanath",sthanubhardwaj
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",MehrotraBobby
,"#UttarPradeshElections2022 
#ChandrashekharAzad 'Ravan' to contest against @myogiadityanath from #Gorakhpur… https://t.co/KouIfWGdds",thetribunechd
,"RT @BBCsarika: And the #Game begins….
 Bhim Army's Chandrashekhar Azad vs Yogi Adityanath In Gorakhpur https://t.co/9Kt5Je8sP9",Ravinde23719347
,RT @the_hindu: JUST IN: Dalit leader and Bhim Army chief Chandra Shekhar Azad will contest election against UP CM Yogi Adityanath from Gora…,vikram87326735
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",AlkeshKansal
,"RT @ANINewsUP: Azad Samaj Party (Kanshiram) names Chandra Shekhar Aazad as its candidate from Gorakhpur (Urban) constituency. 

BJP has fie…",bspbrh
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",hindupride202
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",AnoopAsar
,"RT @kamaalrkhan: Chandrashekar Azaad has become famous today, when he declared himself a candidate opposite CM Yogi Adityanath. I believe,…",thegiaintslayer
,"@azmi_salik @AshrafFem #Vote  To  KAMAL 
#Vote  To  BJP
#Vote  To Yogi Adityanath",ANISHAG17418974
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Vikindian0
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",BhuwneshVijay
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Yatin137
,"RT @MeghBulletin: Bhim Army Chief, Chandrashekhar Ravana will contest from Gorakhpur sadar seat against CM Yogi Adityanath",Virbihar1
,RT @news18dotcom: The Ghaziabad assembly constituency is seeing an interesting contest unfolding  between a minister in the Yogi Adityanath…,pragyakaushika
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,aks_bhadauria
,RT @youngroy25: Bhim Army's Chandrashekhar Azad to run against Yogi Adityanath from UP's Gorakhpur - NDTV https://t.co/Q3Qz5dA9aq,Azharshaikh700
,RT @news18dotcom: The Ghaziabad assembly constituency is seeing an interesting contest unfolding  between a minister in the Yogi Adityanath…,CNNnews18
,The Ghaziabad assembly constituency is seeing an interesting contest unfolding  between a minister in the Yogi Adit… https://t.co/ferVs1dBMI,news18dotcom
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,sthanubhardwaj
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Suresh00553772
,"#UPElections2022: #BhimArmy Chief #ChandrashekharAzad to contest against #YogiAdityanath from #Gorakhpur, by Rashmi… https://t.co/duQj2qDniw",fpjindia
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",BehaniPragati
,"RT @IndiaToday: Congress 'poster girl' Priyanka Maurya alleged rigging in tickets, hits out at Priyanka Gandhi. Watch this and more on #5iv…",OnlyNaMoNaMo
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,Nothing53837458
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",akshayasharma
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,deshibaat
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",Kabir_Kiaan
,"RT @sunandavashisht: Yogi Adityanath’s strongest point in his tenure is law and order. Regardless of who you speak to, what their political…",yvohu
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,behappyliving
